Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count
1030,1,21,390,1162421587716,2006-11-01 22:53:07.716,369,75,92,92,110
1031,1,54,390,1162423579716,2006-11-01 23:26:19.716,336,103,84,83,66
1032,1,33,400,1162440311716,2006-11-02 04:05:11.716,367,127,82,88,70
1033,1,14,210,1162440790716,2006-11-02 04:13:10.716,196,77,45,42,32
1034,1,1,10,1162441125716,2006-11-02 04:18:45.716,9,1,2,2,4
1035,1,26,170,1162441213716,2006-11-02 04:20:13.716,144,31,36,36,41
1036,1,1,10,1162441365716,2006-11-02 04:22:45.716,9,1,2,2,4
1037,1,26,170,1162441424716,2006-11-02 04:23:44.716,144,49,31,36,28
1038,1,10,170,1162442657716,2006-11-02 04:44:17.716,160,44,40,40,36
1039,1,1,10,1162443012716,2006-11-02 04:50:12.716,9,2,2,2,3
1040,1,1,10,1162444798716,2006-11-02 05:19:58.716,9,1,2,2,4
1041,1,1,10,1162492333716,2006-11-02 18:32:13.716,9,4,2,2,1
1042,1,19,200,1162501479716,2006-11-02 21:04:39.716,181,80,29,37,35
1043,1,58,410,1162502342716,2006-11-02 21:19:02.716,352,124,72,87,69
1044,1,58,320,1162502377716,2006-11-02 21:19:37.716,262,85,65,62,50
1045,2,129,910,1162503031716,2006-11-02 21:30:31.716,781,168,195,195,223
1046,1,1,10,1162503316716,2006-11-02 21:35:16.716,9,1,2,2,4
1047,1,1,10,1162503460716,2006-11-02 21:37:40.716,9,2,2,2,3
1048,1,1,10,1162503493716,2006-11-02 21:38:13.716,9,4,2,2,1
1049,1,10,200,1162503889716,2006-11-02 21:44:49.716,190,69,38,47,36
1050,1,1,10,1162503982716,2006-11-02 21:46:22.716,9,3,2,2,2
1051,1,1,10,1162504184716,2006-11-02 21:49:44.716,9,2,2,2,3
1052,1,1,10,1162504687716,2006-11-02 21:58:07.716,9,4,2,2,1
1053,1,25,150,1162505283716,2006-11-02 22:08:03.716,125,53,29,18,25
1054,1,19,100,1162505723716,2006-11-02 22:15:23.716,81,36,20,17,8
1055,1,1,10,1162505836716,2006-11-02 22:17:16.716,9,4,2,2,1
1056,1,64,390,1162506702716,2006-11-02 22:31:42.716,326,120,71,78,57
1057,1,1,10,1162506754716,2006-11-02 22:32:34.716,9,2,2,2,3
1058,1,1,10,1162507900716,2006-11-02 22:51:40.716,9,2,2,2,3
1059,1,1,10,1162508815716,2006-11-02 23:06:55.716,9,1,2,2,4
1060,1,1,10,1162509896716,2006-11-02 23:24:56.716,9,3,2,2,2
1061,1,1,10,1162510790716,2006-11-02 23:39:50.716,9,3,2,2,2
1062,1,1,10,1162511395716,2006-11-02 23:49:55.716,9,4,2,2,1
1063,1,3,30,1162512423716,2006-11-03 00:07:03.716,27,9,6,6,6
1064,1,20,180,1162512796716,2006-11-03 00:13:16.716,160,32,40,40,48
1065,1,1,10,1162513145716,2006-11-03 00:19:05.716,9,2,2,2,3
1066,1,2,30,1162513351716,2006-11-03 00:22:31.716,28,5,7,7,9
1067,1,1,10,1162513631716,2006-11-03 00:27:11.716,9,3,2,2,2
1068,1,1,10,1162513701716,2006-11-03 00:28:21.716,9,1,2,2,4
1069,1,1,10,1162514467716,2006-11-03 00:41:07.716,9,2,2,2,3
1070,1,1,10,1162514530716,2006-11-03 00:42:10.716,9,4,2,2,1
1071,1,8,100,1162514702716,2006-11-03 00:45:02.716,92,35,19,21,17
1072,1,1,10,1162515040716,2006-11-03 00:50:40.716,9,2,2,2,3
1073,1,1,10,1162515049716,2006-11-03 00:50:49.716,9,1,2,2,4
1074,1,19,100,1162515606716,2006-11-03 01:00:06.716,81,40,20,5,16
1075,1,11,100,1162516185716,2006-11-03 01:09:45.716,89,37,21,14,17
1076,1,8,80,1162516651716,2006-11-03 01:17:31.716,72,17,18,18,19
1077,1,12,80,1162517444716,2006-11-03 01:30:44.716,68,24,16,16,12
1078,1,6,80,1162517889716,2006-11-03 01:38:09.716,74,18,18,18,20
1079,1,1,10,1162519613716,2006-11-03 02:06:53.716,9,1,2,2,4
1080,1,1,10,1162519669716,2006-11-03 02:07:49.716,9,1,2,2,4
1081,1,1,10,1162519683716,2006-11-03 02:08:03.716,9,3,2,2,2
1082,1,4,40,1162520378716,2006-11-03 02:19:38.716,36,18,7,9,2
1083,1,70,390,1162522809716,2006-11-03 03:00:09.716,320,151,35,71,63
1084,1,74,390,1162523097716,2006-11-03 03:04:57.716,316,87,79,79,71
1085,1,1,10,1162524821716,2006-11-03 03:33:41.716,9,3,2,2,2
1086,1,29,210,1162525192716,2006-11-03 03:39:52.716,181,87,16,44,34
1087,1,18,240,1162525347716,2006-11-03 03:42:27.716,222,63,55,55,49
1088,1,3,20,1162525452716,2006-11-03 03:44:12.716,17,7,3,4,3
1089,1,1,20,1162525625716,2006-11-03 03:47:05.716,19,8,4,4,3
1090,1,1,10,1162525849716,2006-11-03 03:50:49.716,9,1,2,2,4
1091,1,1,10,1162526136716,2006-11-03 03:55:36.716,9,3,2,2,2
1092,1,1,10,1162526435716,2006-11-03 04:00:35.716,9,1,2,2,4
1093,1,1,10,1162526608716,2006-11-03 04:03:28.716,9,2,2,2,3
1094,1,1,10,1162526911716,2006-11-03 04:08:31.716,9,2,2,2,3
1095,1,29,390,1162527525716,2006-11-03 04:18:45.716,361,178,77,59,47
1096,1,1,10,1162527722716,2006-11-03 04:22:02.716,9,1,2,2,4
1097,1,1,10,1162528487716,2006-11-03 04:34:47.716,9,1,2,2,4
1098,1,6,40,1162529454716,2006-11-03 04:50:54.716,34,15,7,7,5
1099,1,4,40,1162530395716,2006-11-03 05:06:35.716,36,11,9,9,7
1100,1,2,40,1162530742716,2006-11-03 05:12:22.716,38,11,9,9,9
1101,1,7,40,1162531139716,2006-11-03 05:18:59.716,33,11,8,8,6
1102,1,7,40,1162531765716,2006-11-03 05:29:25.716,33,12,7,8,6
1103,1,15,80,1162572916716,2006-11-03 16:55:16.716,65,21,15,16,13
1104,1,1,10,1162581839716,2006-11-03 19:23:59.716,9,4,2,2,1
1105,1,3,50,1162583750716,2006-11-03 19:55:50.716,47,18,9,11,9
1106,1,21,200,1162584692716,2006-11-03 20:11:32.716,179,76,26,43,34
1107,1,6,40,1162585018716,2006-11-03 20:16:58.716,34,7,8,8,11
1108,1,6,40,1162585160716,2006-11-03 20:19:20.716,34,6,8,8,12
1109,1,2,40,1162585318716,2006-11-03 20:21:58.716,38,14,8,9,7
1110,1,6,40,1162585533716,2006-11-03 20:25:33.716,34,8,8,8,10
1111,1,3,40,1162586399716,2006-11-03 20:39:59.716,37,12,9,9,7
1112,1,3,40,1162586576716,2006-11-03 20:42:56.716,37,14,7,9,7
1113,1,1,10,1162586866716,2006-11-03 20:47:46.716,9,3,2,2,2
1114,1,1,10,1162587011716,2006-11-03 20:50:11.716,9,1,2,2,4
1115,1,1,10,1162587023716,2006-11-03 20:50:23.716,9,1,2,2,4
1116,1,1,30,1162587051716,2006-11-03 20:50:51.716,29,8,7,7,7
1117,1,1,10,1162587117716,2006-11-03 20:51:57.716,9,2,2,2,3
1118,1,1,10,1162587123716,2006-11-03 20:52:03.716,9,1,2,2,4
1119,1,1,10,1162587211716,2006-11-03 20:53:31.716,9,2,2,2,3
1120,1,7,40,1162587704716,2006-11-03 21:01:44.716,33,16,3,8,6
1121,1,7,40,1162587971716,2006-11-03 21:06:11.716,33,13,8,8,4
1122,1,1,10,1162589569716,2006-11-03 21:32:49.716,9,4,2,2,1
1123,1,11,70,1162593428716,2006-11-03 22:37:08.716,59,19,14,14,12
1124,1,2,20,1162594108716,2006-11-03 22:48:28.716,18,5,4,4,5
1125,1,13,100,1162594747716,2006-11-03 22:59:07.716,87,41,9,21,16
1126,1,1,20,1162595492716,2006-11-03 23:11:32.716,19,4,4,4,7
1127,1,1,10,1162595750716,2006-11-03 23:15:50.716,9,1,2,2,4
1128,1,1,10,1162596246716,2006-11-03 23:24:06.716,9,3,2,2,2
1129,2,80,910,1162596326716,2006-11-03 23:25:26.716,830,205,207,207,211
1130,1,11,70,1162596591716,2006-11-03 23:29:51.716,59,15,14,14,16
1131,1,12,100,1162597014716,2006-11-03 23:36:54.716,88,27,22,22,17
1132,1,2,40,1162597150716,2006-11-03 23:39:10.716,38,17,6,9,6
1133,1,1,10,1162597421716,2006-11-03 23:43:41.716,9,4,2,2,1
1134,1,6,40,1162597546716,2006-11-03 23:45:46.716,34,11,8,8,7
1135,1,1,10,1162597742716,2006-11-03 23:49:02.716,9,4,2,2,1
1136,5,303,1710,1162597977716,2006-11-03 23:52:57.716,1407,531,248,348,280
1137,1,3,30,1162598179716,2006-11-03 23:56:19.716,27,6,6,6,9
1138,1,3,30,1162598370716,2006-11-03 23:59:30.716,27,10,6,6,5
1139,1,13,100,1162598483716,2006-11-04 00:01:23.716,87,21,21,21,24
1140,1,5,30,1162598679716,2006-11-04 00:04:39.716,25,8,6,6,5
1141,1,40,400,1162598830716,2006-11-04 00:07:10.716,360,119,90,83,68
1142,1,4,30,1162599428716,2006-11-04 00:17:08.716,26,5,6,6,9
1143,1,9,70,1162599452716,2006-11-04 00:17:32.716,61,29,12,12,8
1144,1,1,20,1162600034716,2006-11-04 00:27:14.716,19,8,4,4,3
1145,1,1,10,1162600223716,2006-11-04 00:30:23.716,9,1,2,2,4
1147,1,1,10,1162600252716,2006-11-04 00:30:52.716,9,3,2,2,2
1146,1,4,30,1162600257716,2006-11-04 00:30:57.716,26,7,6,6,7
1148,1,12,70,1162600393716,2006-11-04 00:33:13.716,58,18,14,14,12
1149,5,318,1770,1162600745716,2006-11-04 00:39:05.716,1452,643,195,350,264
1150,1,3,20,1162600790716,2006-11-04 00:39:50.716,17,7,3,4,3
1151,1,5,30,1162600976716,2006-11-04 00:42:56.716,25,5,6,6,8
1152,1,3,20,1162601121716,2006-11-04 00:45:21.716,17,8,4,2,3
1153,1,4,30,1162601245716,2006-11-04 00:47:25.716,26,13,6,4,3
1154,1,2,20,1162601489716,2006-11-04 00:51:29.716,18,7,4,4,3
1155,1,4,30,1162601669716,2006-11-04 00:54:29.716,26,13,6,3,4
1156,1,3,50,1162602199716,2006-11-04 01:03:19.716,47,12,11,11,13
1157,1,5,30,1162602383716,2006-11-04 01:06:23.716,25,11,5,5,4
1158,1,9,50,1162602411716,2006-11-04 01:06:51.716,41,19,10,8,4
1159,1,3,70,1162602652716,2006-11-04 01:10:52.716,67,23,15,16,13
1160,1,5,30,1162602827716,2006-11-04 01:13:47.716,25,6,6,6,7
1161,1,2,30,1162603062716,2006-11-04 01:17:42.716,28,13,5,7,3
1162,1,3,30,1162603342716,2006-11-04 01:22:22.716,27,11,6,6,4
1163,1,4,30,1162603360716,2006-11-04 01:22:40.716,26,9,6,6,5
1164,1,2,30,1162603763716,2006-11-04 01:29:23.716,28,11,7,6,4
1165,1,50,290,1162603846716,2006-11-04 01:30:46.716,240,49,60,60,71
1166,1,3,20,1162604180716,2006-11-04 01:36:20.716,17,8,2,4,3
1167,1,16,130,1162604229716,2006-11-04 01:37:09.716,114,50,25,23,16
1168,1,1,10,1162604448716,2006-11-04 01:40:48.716,9,2,2,2,3
1169,3,84,910,1162604557716,2006-11-04 01:42:37.716,826,388,79,204,155
1170,1,14,100,1162604808716,2006-11-04 01:46:48.716,86,33,15,21,17
1172,1,1,10,1162605127716,2006-11-04 01:52:07.716,9,1,2,2,4
1171,1,14,100,1162605137716,2006-11-04 01:52:17.716,86,24,21,21,20
1173,1,1,10,1162605323716,2006-11-04 01:55:23.716,9,3,2,2,2
1174,1,10,70,1162605570716,2006-11-04 01:59:30.716,60,13,15,15,17
1175,1,2,20,1162606653716,2006-11-04 02:17:33.716,18,6,4,4,4
1176,1,16,100,1162608643716,2006-11-04 02:50:43.716,84,39,20,11,14
1177,1,44,670,1162609159716,2006-11-04 02:59:19.716,626,194,153,155,124
1178,1,3,20,1162609269716,2006-11-04 03:01:09.716,17,4,4,4,5
1179,1,1,10,1162613441716,2006-11-04 04:10:41.716,9,1,2,2,4
1180,1,3,20,1162613755716,2006-11-04 04:15:55.716,17,4,4,4,5
1181,1,2,20,1162613934716,2006-11-04 04:18:54.716,18,9,4,3,2
1182,1,1,10,1162614421716,2006-11-04 04:27:01.716,9,1,2,2,4
1183,1,1,10,1162615075716,2006-11-04 04:37:55.716,9,1,2,2,4
1184,1,1,10,1162621700716,2006-11-04 06:28:20.716,9,2,2,2,3
1185,1,40,210,1162626323716,2006-11-04 07:45:23.716,170,37,42,42,49
1186,1,1,10,1162637710716,2006-11-04 10:55:10.716,9,4,2,2,1
1187,1,1,10,1162665825716,2006-11-04 18:43:45.716,9,4,2,2,1
1188,1,15,160,1162667201716,2006-11-04 19:06:41.716,145,64,33,22,26
1189,1,54,350,1162667653716,2006-11-04 19:14:13.716,296,122,57,69,48
1190,1,1,10,1162668477716,2006-11-04 19:27:57.716,9,2,2,2,3
1191,1,21,160,1162669271716,2006-11-04 19:41:11.716,139,43,34,34,28
1192,1,32,320,1162669848716,2006-11-04 19:50:48.716,288,66,72,72,78
1193,1,1,10,1162671981716,2006-11-04 20:26:21.716,9,2,2,2,3
1194,1,1,20,1162672344716,2006-11-04 20:32:24.716,19,3,4,4,8
1195,1,1,10,1162672586716,2006-11-04 20:36:26.716,9,2,2,2,3
1196,1,3,20,1162674126716,2006-11-04 21:02:06.716,17,4,4,4,5
1197,1,29,150,1162686041716,2006-11-05 00:20:41.716,121,41,27,30,23
1198,1,1,10,1162689391716,2006-11-05 01:16:31.716,9,4,2,2,1
1199,1,28,410,1162689621716,2006-11-05 01:20:21.716,382,122,93,94,73
1200,1,3,20,1162690345716,2006-11-05 01:32:25.716,17,6,4,4,3
1201,1,1,20,1162690779716,2006-11-05 01:39:39.716,19,5,4,4,6
1202,1,1,20,1162691479716,2006-11-05 01:51:19.716,19,5,4,4,6
1203,1,1,20,1162691813716,2006-11-05 01:56:53.716,19,6,4,4,5
1204,1,2,20,1162692213716,2006-11-05 02:03:33.716,18,7,4,4,3
1205,1,1,10,1162693295716,2006-11-05 02:21:35.716,9,4,2,2,1
1206,1,1,10,1162693695716,2006-11-05 02:28:15.716,9,3,2,2,2
1207,1,1,10,1162693959716,2006-11-05 02:32:39.716,9,1,2,2,4
1208,1,1,10,1162694382716,2006-11-05 02:39:42.716,9,3,2,2,2
1209,1,1,10,1162694617716,2006-11-05 02:43:37.716,9,1,2,2,4
1210,1,1,10,1162695094716,2006-11-05 02:51:34.716,9,2,2,2,3
1211,1,1,10,1162695951716,2006-11-05 03:05:51.716,9,3,2,2,2
1212,1,1,10,1162696489716,2006-11-05 03:14:49.716,9,3,2,2,2
1213,1,1,10,1162697070716,2006-11-05 03:24:30.716,9,4,2,2,1
1214,1,1,10,1162698147716,2006-11-05 03:42:27.716,9,3,2,2,2
1215,1,1,10,1162698719716,2006-11-05 03:51:59.716,9,3,2,2,2
1216,1,1,10,1162699290716,2006-11-05 04:01:30.716,9,2,2,2,3
1217,1,1,10,1162699595716,2006-11-05 04:06:35.716,9,3,2,2,2
1218,1,1,10,1162699999716,2006-11-05 04:13:19.716,9,2,2,2,3
1219,1,1,10,1162700559716,2006-11-05 04:22:39.716,9,2,2,2,3
1220,1,1,10,1162700996716,2006-11-05 04:29:56.716,9,2,2,2,3
1221,1,1,10,1162701651716,2006-11-05 04:40:51.716,9,2,2,2,3
1222,1,2,20,1162702041716,2006-11-05 04:47:21.716,18,7,4,4,3
1223,1,1,10,1162704563716,2006-11-05 05:29:23.716,9,4,2,2,1
1224,1,1,10,1162705931716,2006-11-05 05:52:11.716,9,1,2,2,4
1225,1,1,10,1162713504716,2006-11-05 07:58:24.716,9,3,2,2,2
1226,1,2,20,1162762008716,2006-11-05 21:26:48.716,18,7,4,4,3
1227,1,1,10,1162762157716,2006-11-05 21:29:17.716,9,1,2,2,4
1228,1,1,10,1162770576716,2006-11-05 23:49:36.716,9,3,2,2,2
1229,1,1,10,1162770869716,2006-11-05 23:54:29.716,9,3,2,2,2
1230,1,1,10,1162771741716,2006-11-06 00:09:01.716,9,3,2,2,2
1231,1,1,10,1162771905716,2006-11-06 00:11:45.716,9,1,2,2,4
1232,1,1,10,1162772773716,2006-11-06 00:26:13.716,9,1,2,2,4
1233,1,1,10,1162777156716,2006-11-06 01:39:16.716,9,3,2,2,2
1234,1,1,10,1162777428716,2006-11-06 01:43:48.716,9,4,2,2,1
1235,1,1,10,1162777653716,2006-11-06 01:47:33.716,9,4,2,2,1
1236,1,1,10,1162777969716,2006-11-06 01:52:49.716,9,2,2,2,3
1237,1,1,10,1162780645716,2006-11-06 02:37:25.716,9,3,2,2,2
1238,1,1,10,1162780776716,2006-11-06 02:39:36.716,9,2,2,2,3
1239,1,10,130,1162780848716,2006-11-06 02:40:48.716,120,43,28,27,22
1240,1,23,130,1162780852716,2006-11-06 02:40:52.716,107,47,15,24,21
1241,1,44,270,1162781979716,2006-11-06 02:59:39.716,226,100,52,49,25
1242,1,67,410,1162782226716,2006-11-06 03:03:46.716,343,114,80,83,66
1243,1,146,830,1162782781716,2006-11-06 03:13:01.716,684,219,163,168,134
1244,1,21,130,1162782889716,2006-11-06 03:14:49.716,109,25,27,27,30
1245,1,18,130,1162783945716,2006-11-06 03:32:25.716,112,24,28,28,32
1246,1,9,130,1162784712716,2006-11-06 03:45:12.716,121,24,30,30,37
1247,1,11,210,1162784982716,2006-11-06 03:49:42.716,199,96,29,36,38
1248,1,73,390,1162785484716,2006-11-06 03:58:04.716,317,123,54,77,63
1249,1,4,30,1162786383716,2006-11-06 04:13:03.716,26,13,5,4,4
1250,1,5,30,1162786601716,2006-11-06 04:16:41.716,25,11,6,6,2
1251,1,51,420,1162787500716,2006-11-06 04:31:40.716,369,99,92,92,86
1252,1,1,10,1162787872716,2006-11-06 04:37:52.716,9,4,2,2,1
1253,1,1,10,1162787997716,2006-11-06 04:39:57.716,9,4,2,2,1
1254,1,1,10,1162788286716,2006-11-06 04:44:46.716,9,2,2,2,3
1255,1,6,60,1162789158716,2006-11-06 04:59:18.716,54,26,9,11,8
1256,1,1,10,1162789548716,2006-11-06 05:05:48.716,9,2,2,2,3
1257,1,1,10,1162789817716,2006-11-06 05:10:17.716,9,2,2,2,3
1258,1,24,410,1162790177716,2006-11-06 05:16:17.716,386,192,91,28,75
1259,1,17,130,1162792472716,2006-11-06 05:54:32.716,113,50,28,24,11
1260,1,1,10,1162793554716,2006-11-06 06:12:34.716,9,1,2,2,4
1261,1,1,10,1162793941716,2006-11-06 06:19:01.716,9,4,2,2,1
1262,1,1,10,1162794299716,2006-11-06 06:24:59.716,9,4,2,2,1
1263,1,1,10,1162794490716,2006-11-06 06:28:10.716,9,2,2,2,3
1264,1,1,10,1162794587716,2006-11-06 06:29:47.716,9,3,2,2,2
1265,1,1,10,1162794681716,2006-11-06 06:31:21.716,9,4,2,2,1
1266,1,1,10,1162794954716,2006-11-06 06:35:54.716,9,2,2,2,3
1267,1,1,10,1162795058716,2006-11-06 06:37:38.716,9,3,2,2,2
1268,1,1,10,1162795296716,2006-11-06 06:41:36.716,9,1,2,2,4
1269,1,1,10,1162795522716,2006-11-06 06:45:22.716,9,2,2,2,3
1270,1,1,10,1162795606716,2006-11-06 06:46:46.716,9,2,2,2,3
1271,1,1,10,1162795693716,2006-11-06 06:48:13.716,9,3,2,2,2
1272,1,1,10,1162796179716,2006-11-06 06:56:19.716,9,1,2,2,4
1273,1,1,10,1162796669716,2006-11-06 07:04:29.716,9,2,2,2,3
1274,1,1,10,1162796882716,2006-11-06 07:08:02.716,9,4,2,2,1
1275,1,1,20,1162796918716,2006-11-06 07:08:38.716,19,6,4,4,5
1276,1,3,40,1162797567716,2006-11-06 07:19:27.716,37,10,9,9,9
1277,1,11,60,1162797942716,2006-11-06 07:25:42.716,49,17,12,12,8
1278,1,4,60,1162799410716,2006-11-06 07:50:10.716,56,12,14,14,16
1279,1,1,10,1162799793716,2006-11-06 07:56:33.716,9,4,2,2,1
1280,1,4,30,1162799928716,2006-11-06 07:58:48.716,26,12,5,4,5
1281,1,4,30,1162800120716,2006-11-06 08:02:00.716,26,5,6,6,9
1282,1,1,10,1162800741716,2006-11-06 08:12:21.716,9,4,2,2,1
1283,1,1,10,1162800873716,2006-11-06 08:14:33.716,9,1,2,2,4
1284,1,1,10,1162801342716,2006-11-06 08:22:22.716,9,2,2,2,3
1285,1,1,10,1162801464716,2006-11-06 08:24:24.716,9,2,2,2,3
1286,1,24,390,1162801556716,2006-11-06 08:25:56.716,366,136,83,87,60
1287,1,1,10,1162802237716,2006-11-06 08:37:17.716,9,3,2,2,2
1288,1,1,10,1162802716716,2006-11-06 08:45:16.716,9,3,2,2,2
1289,1,1,10,1162802845716,2006-11-06 08:47:25.716,9,2,2,2,3
1290,1,1,10,1162803102716,2006-11-06 08:51:42.716,9,4,2,2,1
1291,1,1,10,1162808036716,2006-11-06 10:13:56.716,9,3,2,2,2
1292,1,4,30,1162843663716,2006-11-06 20:07:43.716,26,13,2,6,5
1293,1,1,10,1162843706716,2006-11-06 20:08:26.716,9,4,2,2,1
1294,1,18,110,1162843925716,2006-11-06 20:12:05.716,92,23,23,23,23
1295,1,1,10,1162845678716,2006-11-06 20:41:18.716,9,1,2,2,4
1296,1,1,10,1162845746716,2006-11-06 20:42:26.716,9,4,2,2,1
1297,1,1,10,1162849460716,2006-11-06 21:44:20.716,9,3,2,2,2
1298,1,59,410,1162851415716,2006-11-06 22:16:55.716,351,155,62,72,62
1299,1,9,60,1162856432716,2006-11-06 23:40:32.716,51,10,12,12,17
1300,1,1,10,1162856878716,2006-11-06 23:47:58.716,9,4,2,2,1
1301,1,22,120,1162857019716,2006-11-06 23:50:19.716,98,43,17,24,14
1302,1,1,10,1162857451716,2006-11-06 23:57:31.716,9,4,2,2,1
1303,1,1,10,1162857551716,2006-11-06 23:59:11.716,9,4,2,2,1
1304,1,9,60,1162857761716,2006-11-07 00:02:41.716,51,10,12,12,17
1305,1,1,10,1162859489716,2006-11-07 00:31:29.716,9,2,2,2,3
1306,1,1,10,1162859930716,2006-11-07 00:38:50.716,9,4,2,2,1
1307,1,1,10,1162860029716,2006-11-07 00:40:29.716,9,4,2,2,1
1308,1,8,80,1162860249716,2006-11-07 00:44:09.716,72,31,9,18,14
1309,1,67,390,1162860891716,2006-11-07 00:54:51.716,323,65,80,80,98
1310,1,1,20,1162861249716,2006-11-07 01:00:49.716,19,3,4,4,8
1311,1,1,10,1162861395716,2006-11-07 01:03:15.716,9,1,2,2,4
1312,1,2,20,1162861505716,2006-11-07 01:05:05.716,18,3,4,4,7
1313,1,3,20,1162861814716,2006-11-07 01:10:14.716,17,7,4,3,3
1314,1,1,10,1162861944716,2006-11-07 01:12:24.716,9,1,2,2,4
1315,1,1,10,1162862085716,2006-11-07 01:14:45.716,9,4,2,2,1
1316,1,1,10,1162862191716,2006-11-07 01:16:31.716,9,2,2,2,3
1317,1,1,10,1162862402716,2006-11-07 01:20:02.716,9,2,2,2,3
1318,1,1,10,1162862539716,2006-11-07 01:22:19.716,9,3,2,2,2
1319,1,1,10,1162862781716,2006-11-07 01:26:21.716,9,2,2,2,3
1320,1,1,10,1162862840716,2006-11-07 01:27:20.716,9,2,2,2,3
1321,1,1,10,1162862913716,2006-11-07 01:28:33.716,9,3,2,2,2
1322,1,1,10,1162863010716,2006-11-07 01:30:10.716,9,2,2,2,3
1323,1,19,230,1162863286716,2006-11-07 01:34:46.716,211,87,47,49,28
1324,1,7,40,1162863317716,2006-11-07 01:35:17.716,33,7,8,8,10
1325,1,25,250,1162863862716,2006-11-07 01:44:22.716,225,88,52,47,38
1326,1,3,40,1162864214716,2006-11-07 01:50:14.716,37,17,8,7,5
1327,1,1,10,1162867335716,2006-11-07 02:42:15.716,9,3,2,2,2
1328,1,1,10,1162867437716,2006-11-07 02:43:57.716,9,2,2,2,3
1329,1,4,40,1162867495716,2006-11-07 02:44:55.716,36,15,5,9,7
1330,1,1,10,1162867524716,2006-11-07 02:45:24.716,9,3,2,2,2
1331,1,33,210,1162867904716,2006-11-07 02:51:44.716,177,65,41,37,34
1332,1,3,40,1162868061716,2006-11-07 02:54:21.716,37,18,4,9,6
1333,1,3,20,1162868836716,2006-11-07 03:07:16.716,17,8,3,3,3
1334,1,33,170,1162868871716,2006-11-07 03:07:51.716,137,33,34,34,36
1335,1,5,40,1162868955716,2006-11-07 03:09:15.716,35,17,6,8,4
1336,1,16,210,1162870255716,2006-11-07 03:30:55.716,194,41,48,48,57
1337,1,3,20,1162871332716,2006-11-07 03:48:52.716,17,8,3,4,2
1338,1,15,250,1162871645716,2006-11-07 03:54:05.716,235,72,58,58,47
1339,1,2,40,1162871722716,2006-11-07 03:55:22.716,38,9,9,9,11
1340,1,23,270,1162873050716,2006-11-07 04:17:30.716,247,89,59,59,40
1341,1,1,10,1162874363716,2006-11-07 04:39:23.716,9,2,2,2,3
1342,1,1,10,1162874428716,2006-11-07 04:40:28.716,9,3,2,2,2
1343,1,1,10,1162874514716,2006-11-07 04:41:54.716,9,2,2,2,3
1344,1,1,10,1162874613716,2006-11-07 04:43:33.716,9,2,2,2,3
1345,1,1,10,1162875192716,2006-11-07 04:53:12.716,9,4,2,2,1
1346,1,2,20,1162875425716,2006-11-07 04:57:05.716,18,9,2,4,3
1347,1,26,250,1162875624716,2006-11-07 05:00:24.716,224,68,56,56,44
1348,1,9,50,1162875818716,2006-11-07 05:03:38.716,41,20,5,9,7
1349,1,11,210,1162876021716,2006-11-07 05:07:01.716,199,57,49,49,44
1350,1,70,390,1162876053716,2006-11-07 05:07:33.716,320,118,71,70,61
1351,1,54,400,1162876253716,2006-11-07 05:10:53.716,346,113,85,83,65
1352,1,4,40,1162877610716,2006-11-07 05:33:30.716,36,13,7,9,7
1353,1,1,10,1162878022716,2006-11-07 05:40:22.716,9,3,2,2,2
1354,1,1,10,1162879202716,2006-11-07 06:00:02.716,9,4,2,2,1
1355,1,1,10,1162879581716,2006-11-07 06:06:21.716,9,3,2,2,2
1356,1,24,130,1162883816716,2006-11-07 07:16:56.716,106,38,26,22,20
1357,1,28,250,1162923287716,2006-11-07 18:14:47.716,222,65,55,55,47
1358,1,1,20,1162924032716,2006-11-07 18:27:12.716,19,7,4,4,4
1359,1,2,20,1162924394716,2006-11-07 18:33:14.716,18,3,4,4,7
1360,1,46,250,1162924416716,2006-11-07 18:33:36.716,204,98,17,50,39
1361,1,1,20,1162924566716,2006-11-07 18:36:06.716,19,5,4,4,6
1362,1,1,10,1162924795716,2006-11-07 18:39:55.716,9,3,2,2,2
1363,1,1,10,1162925038716,2006-11-07 18:43:58.716,9,1,2,2,4
1364,1,79,500,1162928328716,2006-11-07 19:38:48.716,421,176,70,91,84
1365,1,1,20,1162928607716,2006-11-07 19:43:27.716,19,9,4,3,3
1366,1,1,10,1162928779716,2006-11-07 19:46:19.716,9,2,2,2,3
1367,1,1,10,1162929108716,2006-11-07 19:51:48.716,9,1,2,2,4
1368,1,1,10,1162929220716,2006-11-07 19:53:40.716,9,3,2,2,2
1369,1,1,20,1162929509716,2006-11-07 19:58:29.716,19,4,4,4,7
1370,1,3,20,1162929736716,2006-11-07 20:02:16.716,17,7,4,4,2
1371,1,1,20,1162930175716,2006-11-07 20:09:35.716,19,7,4,4,4
1372,1,69,390,1162930280716,2006-11-07 20:11:20.716,321,67,80,80,94
1373,1,2,20,1162930427716,2006-11-07 20:13:47.716,18,6,4,4,4
1374,1,1,10,1162930438716,2006-11-07 20:13:58.716,9,4,2,2,1
1375,1,3,20,1162930871716,2006-11-07 20:21:11.716,17,8,3,3,3
1377,1,2,20,1162931045716,2006-11-07 20:24:05.716,18,5,4,4,5
